Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
11001;06/27/2025;01:15:00;66;68;26;47;76;68;52;435;75;62;59;812;50;46;1037;0
11002;06/27/2025;01:30:00;66;68;25;48;75;68;52;417;74;63;60;797;46;44;1057;0
11003;06/27/2025;01:45:00;66;68;25;50;77;68;52;514;76;68;60;658;74;69;463;0
11004;06/27/2025;02:00:00;66;68;25;48;75;68;52;408;74;62;59;776;46;40;1030;0
11005;06/27/2025;02:15:00;65;66;25;48;74;67;53;401;74;62;61;776;61;54;946;0
11006;06/27/2025;02:30:00;65;67;25;44;69;67;53;129;76;61;59;999;12;8;1210;0
11007;06/27/2025;02:45:00;66;67;25;47;76;68;53;479;75;62;59;888;55;51;1181;0
11008;06/27/2025;03:00:00;66;67;26;48;75;68;53;400;75;62;58;793;51;50;983;0
11009;06/27/2025;03:15:00;65;67;25;50;73;67;53;355;73;62;60;755;42;42;917;0
11010;06/27/2025;03:30:00;65;67;25;51;73;67;54;364;73;62;60;745;40;40;971;0
11011;06/27/2025;03:45:00;65;67;25;53;76;67;53;510;76;62;60;946;63;69;1139;0
11012;06/27/2025;04:00:00;65;66;26;47;75;67;54;458;73;62;59;756;109;102;970;0
11013;06/27/2025;04:15:00;64;66;26;52;74;66;54;455;74;63;60;772;53;50;905;0
11014;06/27/2025;04:30:00;64;66;26;52;74;66;53;446;74;62;59;781;22;66;877;0
11015;06/27/2025;04:45:00;65;66;25;49;76;67;53;507;75;62;61;947;98;94;1127;0
11016;06/27/2025;05:00:00;64;66;26;50;74;67;54;415;73;62;60;759;87;83;942;0
11017;06/27/2025;05:15:00;63;64;26;50;71;65;53;334;73;61;62;820;22;4;895;0
11018;06/27/2025;05:30:00;64;66;26;51;73;67;54;427;74;62;61;791;100;92;948;0
11019;06/27/2025;05:45:00;64;66;27;50;74;66;55;467;74;62;61;832;111;110;1012;0
11020;06/27/2025;06:00:00;64;65;26;48;74;66;54;483;74;61;61;853;123;310;1039;0
11021;06/27/2025;06:15:00;64;65;26;48;75;66;54;535;75;61;60;961;123;122;1125;0
11022;06/27/2025;06:30:00;64;66;26;49;76;66;54;576;74;61;61;943;136;130;1191;0
11023;06/27/2025;06:45:00;64;66;26;52;75;66;54;564;75;61;60;963;134;129;1203;0
11024;06/27/2025;07:00:00;64;66;27;54;76;67;54;557;77;63;60;968;139;132;1173;0
11025;06/27/2025;07:15:00;65;66;26;50;77;67;54;626;78;62;60;1071;151;142;1296;0
11026;06/27/2025;07:30:00;65;66;26;49;78;67;54;670;78;62;58;1046;175;167;1316;0
11027;06/27/2025;07:45:00;64;65;27;50;76;66;54;631;76;61;61;1049;150;146;1246;0
11028;06/27/2025;08:00:00;64;66;26;51;76;66;54;624;76;60;61;1054;138;131;1260;0
11029;06/27/2025;08:15:00;64;66;26;51;77;66;53;634;75;60;61;1063;141;141;1259;0
11030;06/27/2025;08:30:00;64;66;26;51;78;66;53;716;77;60;60;1150;160;156;1470;0
11031;06/27/2025;08:45:00;64;66;26;52;76;66;53;599;76;60;60;1027;121;119;1277;0
11032;06/27/2025;09:00:00;63;64;26;48;68;65;55;179;61;60;60;13;10;15;135;0
11033;06/27/2025;09:15:00;64;66;26;53;79;67;53;736;75;60;59;952;131;139;1245;0
11034;06/27/2025;09:30:00;65;66;26;50;79;67;53;722;74;61;60;888;154;151;1236;0
11035;06/27/2025;09:45:00;62;64;27;49;64;64;55;3;59;58;60;14;49;57;139;0
11036;06/27/2025;10:00:00;67;69;25;66;81;70;53;706;82;71;60;717;161;171;1383;0
11037;06/27/2025;10:15:00;64;66;26;53;76;67;54;551;74;61;60;921;106;105;1188;0
11038;06/27/2025;10:30:00;64;66;26;53;75;67;52;514;75;61;60;959;87;85;1217;0
11039;06/27/2025;10:45:00;64;66;26;52;76;67;53;534;75;61;60;1010;102;95;1210;0
