Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
7501;05/21/2025;14:15:00;76;64;27;377;65;65;55;15;77;62;61;1048;132;127;1099;0
7502;05/21/2025;14:30:00;75;65;27;319;65;65;55;17;75;62;59;876;107;99;973;0
7503;05/21/2025;14:45:00;75;65;27;313;65;65;55;14;75;62;61;931;101;96;994;0
7504;05/21/2025;15:00:00;77;65;27;353;65;65;55;14;76;62;61;1009;131;106;1068;0
7505;05/21/2025;15:15:00;77;65;27;375;65;65;54;15;79;62;59;1153;124;119;1272;0
7506;05/21/2025;15:30:00;78;65;27;387;65;66;55;16;78;62;61;1121;124;117;1222;0
7507;05/21/2025;15:45:00;78;65;27;390;65;66;54;16;78;62;60;1102;124;120;1201;0
7508;05/21/2025;16:00:00;78;65;27;397;66;66;55;18;80;62;62;1266;122;116;1384;0
7509;05/21/2025;16:15:00;78;65;27;392;66;66;54;18;79;63;62;1152;123;117;1202;0
7510;05/21/2025;16:30:00;78;65;26;370;65;65;54;18;78;63;60;1078;130;124;1120;0
7511;05/21/2025;16:45:00;77;65;27;378;66;66;54;20;78;63;59;1051;124;116;1158;0
7512;05/21/2025;17:00:00;78;65;26;389;66;66;54;19;81;63;62;1295;126;126;1309;0
7513;05/21/2025;17:15:00;78;65;27;391;65;66;54;18;79;62;59;1169;124;117;1314;0
7514;05/21/2025;17:30:00;77;65;27;382;65;66;54;22;77;62;60;1060;114;105;1184;0
7515;05/21/2025;17:45:00;78;65;27;391;65;65;55;22;77;61;62;1125;119;116;1224;0
7516;05/21/2025;18:00:00;77;64;27;383;65;65;55;22;77;61;62;1135;125;115;1214;0
7517;05/21/2025;18:15:00;76;65;27;336;65;65;55;22;76;61;59;988;108;102;1100;0
7518;05/21/2025;18:30:00;75;65;27;337;65;65;54;21;76;61;60;973;105;99;1097;0
7519;05/21/2025;18:45:00;75;65;27;315;65;65;56;22;75;61;60;946;100;95;1043;0
7520;05/21/2025;19:00:00;78;65;27;416;65;65;54;23;78;61;61;1185;129;119;1358;0
7521;05/21/2025;19:15:00;78;65;27;381;65;66;54;20;78;61;62;1142;110;105;1193;0
7522;05/21/2025;19:30:00;78;65;27;404;65;65;54;22;79;61;61;1256;125;119;1339;0
7523;05/21/2025;19:45:00;78;65;27;392;65;65;55;21;78;61;63;1181;129;121;1233;0
7524;05/21/2025;20:00:00;77;65;26;369;65;65;54;20;77;61;61;1100;111;107;1153;0
7525;05/21/2025;20:15:00;77;65;27;382;65;65;55;20;77;61;62;1122;124;113;1199;0
7526;05/21/2025;20:30:00;77;65;27;372;65;65;54;19;77;61;60;1075;124;119;1212;0
7527;05/21/2025;20:45:00;77;64;28;396;65;65;55;21;77;61;61;1110;120;118;1176;0
7528;05/21/2025;21:00:00;78;65;27;417;65;65;55;25;79;61;63;1290;128;122;1360;0
