Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
1001;07/19/2025;06:15:00;72;62;31;359;73;62;58;740;44;28;0;0;88;80;982;0
1002;07/19/2025;06:30:00;72;62;32;372;75;62;58;870;44;28;0;0;96;85;1067;0
1003;07/19/2025;06:45:00;72;62;32;369;75;62;59;839;44;28;0;0;96;97;1071;0
1004;07/19/2025;07:00:00;73;62;32;368;74;63;59;757;44;28;0;0;102;100;971;0
1005;07/19/2025;07:15:00;73;62;31;359;74;62;59;808;44;28;0;0;102;93;954;0
1006;07/19/2025;07:30:00;73;62;31;373;74;63;59;768;44;28;0;0;90;82;1009;0
1007;07/19/2025;07:45:00;73;63;31;366;76;63;59;883;44;28;0;0;91;87;1049;0
1008;07/19/2025;08:00:00;73;63;31;377;76;63;59;877;44;27;0;0;96;91;1099;0
1009;07/19/2025;08:15:00;73;63;32;375;76;63;58;866;44;27;0;0;93;83;1083;0
1010;07/19/2025;08:30:00;73;63;31;368;76;63;59;841;43;27;0;0;93;83;1075;0
1011;07/19/2025;08:45:00;74;63;31;385;76;63;58;835;43;28;0;0;90;81;1045;0
1012;07/19/2025;09:00:00;73;63;31;372;76;63;59;825;43;28;0;0;96;90;1034;0
1013;07/19/2025;09:15:00;73;63;30;370;76;63;58;849;43;28;0;0;93;80;1051;0
1014;07/19/2025;09:30:00;74;63;31;376;76;63;59;850;44;28;0;0;93;82;1015;0
1015;07/19/2025;09:45:00;74;63;31;376;75;63;59;805;44;29;0;0;90;76;1057;0
1016;07/19/2025;10:00:00;74;63;31;367;75;63;59;799;44;29;0;0;81;72;1015;0
1017;07/19/2025;10:15:00;74;63;31;385;76;63;58;820;45;30;0;0;79;74;983;0
1018;07/19/2025;10:30:00;74;63;30;370;75;64;58;760;45;30;0;0;77;73;1030;0
1019;07/19/2025;10:45:00;74;63;31;395;75;63;59;784;45;30;0;0;73;68;1047;0
1020;07/19/2025;11:00:00;74;63;31;382;75;64;58;728;45;31;0;0;78;67;962;0
1021;07/19/2025;11:15:00;74;63;31;395;75;63;58;749;45;31;0;0;84;75;991;0
1022;07/19/2025;11:30:00;75;63;30;383;75;64;58;752;45;31;0;0;71;62;995;0
1023;07/19/2025;11:45:00;74;63;30;380;75;64;59;768;46;31;0;0;71;61;1024;0
1024;07/19/2025;12:00:00;74;63;31;392;74;63;58;704;46;32;0;0;68;61;940;0
1025;07/19/2025;12:15:00;74;63;30;382;74;63;58;709;46;32;0;0;77;68;1014;0
1026;07/19/2025;12:30:00;74;63;31;383;75;63;58;740;45;32;0;0;71;64;979;0
1027;07/19/2025;12:45:00;74;63;31;392;74;64;58;714;45;32;0;0;69;61;906;0
1028;07/19/2025;13:00:00;74;63;31;382;74;63;58;732;45;32;0;0;79;71;965;0
1029;07/19/2025;13:15:00;74;63;30;382;74;63;58;747;45;32;0;0;74;68;955;0
1030;07/19/2025;13:30:00;74;63;31;393;74;63;59;749;45;32;0;0;74;69;1026;0
1031;07/19/2025;13:45:00;74;63;31;380;75;63;58;771;45;32;0;0;78;68;1028;0
1032;07/19/2025;14:00:00;74;63;31;382;75;63;59;765;44;31;0;0;76;70;1027;0
1033;07/19/2025;14:15:00;74;63;31;384;75;63;58;807;44;31;0;0;76;70;1004;0
1034;07/19/2025;14:30:00;74;63;31;398;74;63;58;774;44;31;0;0;83;75;1045;0
1035;07/19/2025;14:45:00;73;63;30;375;75;63;57;773;44;31;0;0;77;69;1040;0
1036;07/19/2025;15:00:00;73;62;32;402;74;63;58;789;44;31;0;0;72;67;1059;0
1037;07/19/2025;15:15:00;73;62;31;382;75;63;58;800;44;31;0;0;71;69;1044;0
1038;07/19/2025;15:30:00;74;62;31;390;75;63;58;788;44;31;0;0;70;65;1073;0
1039;07/19/2025;15:45:00;73;62;31;388;74;63;59;758;44;31;0;0;74;67;966;0
1040;07/19/2025;16:00:00;73;62;31;395;74;63;58;769;43;31;0;0;75;68;1042;0
1041;07/19/2025;16:15:00;73;62;31;400;75;62;59;835;43;31;0;0;77;70;1011;0
1042;07/19/2025;16:30:00;73;62;31;391;74;63;58;812;43;31;0;0;70;64;1035;0
1043;07/19/2025;16:45:00;73;62;31;390;75;62;59;874;43;31;0;0;82;76;1089;0
1044;07/19/2025;17:00:00;73;62;30;389;74;63;59;768;43;31;0;0;71;59;1005;0
1045;07/19/2025;17:15:00;73;62;31;383;74;63;58;759;43;31;0;0;73;65;1056;0
1046;07/19/2025;17:30:00;73;62;30;381;75;62;59;846;43;31;0;0;73;65;1051;0
1047;07/19/2025;17:45:00;73;62;31;393;74;62;58;797;43;31;0;0;73;67;1010;0
1048;07/19/2025;18:00:00;73;62;31;391;74;62;58;786;43;31;0;0;87;76;1027;0
1049;07/19/2025;18:15:00;73;62;30;366;75;63;58;889;43;30;0;0;76;70;1112;0
1050;07/19/2025;18:30:00;73;62;31;377;75;63;58;807;43;30;0;0;81;78;1088;0
1051;07/19/2025;18:45:00;73;62;30;363;75;62;59;825;43;30;0;0;81;75;1025;0
1052;07/19/2025;19:00:00;73;62;30;373;75;62;58;846;43;30;0;0;79;69;1116;0
1053;07/19/2025;19:15:00;73;62;32;388;75;62;58;846;43;30;0;0;77;76;1047;0
1054;07/19/2025;19:30:00;73;62;31;376;75;62;59;853;42;30;0;0;80;77;1085;0
1055;07/19/2025;19:45:00;73;62;31;374;76;63;58;864;42;30;0;0;92;75;1066;0
1056;07/19/2025;20:00:00;73;62;31;369;75;63;58;839;42;30;0;0;84;76;1119;0
1057;07/19/2025;20:15:00;73;62;31;376;75;63;58;847;42;30;0;0;83;75;1052;0
1058;07/19/2025;20:30:00;73;62;31;366;76;63;58;924;42;30;0;0;85;75;1144;0
1059;07/19/2025;20:45:00;73;62;31;368;75;62;58;876;42;30;0;0;88;81;1061;0
1060;07/19/2025;21:00:00;73;62;30;366;76;62;58;951;42;30;0;0;81;81;1128;0
1061;07/19/2025;21:15:00;72;62;31;366;75;62;59;873;42;30;0;0;81;70;1120;0
1062;07/19/2025;21:30:00;73;61;31;398;75;62;58;896;42;30;0;0;81;74;1150;0
1063;07/19/2025;21:45:00;72;62;31;381;75;62;58;880;42;30;0;0;79;68;1160;0
1064;07/19/2025;22:00:00;72;61;31;382;76;62;59;928;42;30;0;0;76;66;1110;0
1065;07/19/2025;22:15:00;73;61;31;414;75;61;59;906;41;30;0;0;91;88;1207;0
1066;07/19/2025;22:30:00;72;61;30;386;75;62;58;876;41;30;0;0;76;69;1181;0
1067;07/19/2025;22:45:00;72;61;31;386;75;62;58;858;41;30;0;0;78;76;1042;0
1068;07/19/2025;23:00:00;72;61;31;384;75;62;58;879;41;30;0;0;73;64;1141;0
1069;07/19/2025;23:15:00;73;62;31;395;75;62;58;886;41;30;0;0;72;68;1150;0
1070;07/19/2025;23:30:00;72;61;30;373;76;62;58;934;41;29;0;0;71;62;1148;0
1071;07/19/2025;23:45:00;72;61;30;378;75;62;58;860;41;29;0;0;69;65;1096;0
1072;07/20/2025;00:00:00;72;61;31;383;75;62;57;856;41;29;0;0;72;64;1130;0
1073;07/20/2025;00:15:00;72;61;31;384;75;62;58;869;41;29;0;0;80;65;1150;0
1074;07/20/2025;00:30:00;72;61;31;374;75;62;59;878;41;29;0;0;76;65;1089;0
1075;07/20/2025;00:45:00;72;61;31;376;75;62;58;857;40;29;0;0;73;65;1187;0
1076;07/20/2025;01:00:00;72;61;31;379;75;62;59;876;40;29;0;0;74;66;1105;0
1077;07/20/2025;01:15:00;72;62;31;369;75;62;58;867;40;29;0;0;75;71;1143;0
1078;07/20/2025;01:30:00;73;62;31;382;76;62;59;917;40;29;0;0;72;68;1116;0
1079;07/20/2025;01:45:00;72;62;31;389;75;62;58;842;40;29;0;0;81;69;1074;0
1080;07/20/2025;02:00:00;72;62;30;366;75;62;58;885;40;29;0;0;78;68;1103;0
1081;07/20/2025;02:15:00;72;62;31;384;74;62;58;815;40;29;0;0;80;67;1065;0
1082;07/20/2025;02:30:00;73;62;31;380;75;62;58;847;40;29;0;0;76;67;1033;0
1083;07/20/2025;02:45:00;72;62;31;368;74;62;59;825;40;29;0;0;86;77;1063;0
1084;07/20/2025;03:00:00;72;62;31;375;74;62;58;833;40;29;0;0;81;72;1087;0
1085;07/20/2025;03:15:00;72;62;31;372;75;62;58;867;40;29;0;0;73;68;1120;0
1086;07/20/2025;03:30:00;72;62;31;378;75;62;58;864;40;29;0;0;80;64;1108;0
1087;07/20/2025;03:45:00;72;62;32;382;74;62;59;807;40;28;0;0;99;90;1047;0
1088;07/20/2025;04:00:00;72;62;31;367;74;62;58;818;40;28;0;0;73;71;1073;0
1089;07/20/2025;04:15:00;72;61;31;380;74;62;58;820;39;28;0;0;73;66;1071;0
1090;07/20/2025;04:30:00;72;61;31;371;75;62;59;867;39;28;0;0;71;66;1082;0
1091;07/20/2025;04:45:00;72;61;31;377;75;62;58;885;39;28;0;0;73;68;1097;0
1092;07/20/2025;05:00:00;72;61;31;366;75;62;59;922;39;28;0;0;75;66;1159;0
1093;07/20/2025;05:15:00;72;61;31;377;75;61;58;880;39;28;0;0;77;71;1138;0
1094;07/20/2025;05:30:00;71;61;32;368;75;61;59;867;39;28;0;0;82;85;1095;0
1095;07/20/2025;05:45:00;72;61;31;371;74;61;58;837;39;28;0;0;75;73;1078;0
1096;07/20/2025;06:00:00;71;61;31;367;75;62;59;901;39;28;0;0;75;67;1079;0
1097;07/20/2025;06:15:00;71;61;31;358;75;61;59;911;39;28;0;0;77;70;1101;0
1098;07/20/2025;06:30:00;71;61;31;367;74;61;59;850;39;28;0;0;75;70;1109;0
1099;07/20/2025;06:45:00;71;61;31;359;74;61;58;860;39;28;0;0;83;75;1121;0
1100;07/20/2025;07:00:00;72;61;31;379;74;61;59;838;39;28;0;0;76;67;1035;0
1101;07/20/2025;07:15:00;71;61;31;366;75;62;58;909;39;28;0;0;81;70;1120;0
1102;07/20/2025;07:30:00;72;61;31;364;75;62;59;889;40;28;0;0;76;72;1078;0
1103;07/20/2025;07:45:00;71;61;32;366;75;62;59;870;40;28;0;0;81;73;1175;0
1104;07/20/2025;08:00:00;72;61;32;386;74;62;58;823;40;28;0;0;86;70;1080;0
1105;07/20/2025;08:15:00;81;60;16;376;74;60;59;938;40;28;0;0;41;17;1223;0
1106;07/20/2025;08:30:00;80;59;15;369;73;59;59;911;40;28;0;0;45;17;1207;0
1107;07/20/2025;08:45:00;80;59;16;384;74;60;59;929;40;28;0;0;44;21;1243;0
1108;07/20/2025;09:00:00;79;59;16;384;73;60;59;934;40;28;0;0;56;30;1237;0
1109;07/20/2025;09:15:00;80;59;16;382;74;60;59;982;40;28;0;0;47;19;1316;0
1110;07/20/2025;09:30:00;80;59;16;386;73;59;60;926;40;28;0;0;45;19;1272;0
1111;07/20/2025;09:45:00;80;59;16;376;74;59;59;964;40;28;0;0;48;22;1349;0
1112;07/20/2025;10:00:00;80;59;16;372;74;60;60;1008;40;28;0;0;49;26;1307;0
1113;07/20/2025;10:15:00;79;59;16;373;74;60;59;974;40;28;0;0;54;32;1228;0
1114;07/20/2025;10:30:00;78;59;17;385;74;59;60;977;40;28;0;0;81;55;1150;0
1115;07/20/2025;10:45:00;78;59;17;380;74;59;60;947;40;28;0;0;82;58;1125;0
1116;07/20/2025;11:00:00;79;59;17;378;74;60;59;923;40;28;0;0;72;49;1149;0
1117;07/20/2025;11:15:00;79;59;17;380;73;59;60;927;40;28;0;0;67;49;1205;0
1118;07/20/2025;11:30:00;78;59;18;398;73;59;60;975;40;28;0;0;84;61;1207;0
1119;07/20/2025;11:45:00;78;58;17;388;73;59;61;1010;40;28;0;0;85;64;1216;0
1120;07/20/2025;12:00:00;78;58;17;391;73;59;60;985;40;28;0;0;82;62;1243;0
1121;07/20/2025;12:15:00;78;58;18;405;73;59;60;984;40;28;0;0;80;64;1251;0
1122;07/20/2025;12:30:00;78;58;17;410;72;58;61;988;40;28;0;0;82;62;1284;0
1123;07/20/2025;12:45:00;79;58;18;418;73;59;60;969;40;28;0;0;87;68;1229;0
1124;07/20/2025;13:00:00;78;58;17;390;73;59;60;984;40;28;0;0;80;60;1167;0
1125;07/20/2025;13:15:00;78;58;18;403;73;58;61;1014;39;28;0;0;94;84;1223;0
1126;07/20/2025;13:30:00;77;58;17;383;73;59;60;1013;39;27;0;0;82;64;1303;0
1127;07/20/2025;13:45:00;78;58;18;389;73;59;61;998;39;28;0;0;79;64;1216;0
1128;07/20/2025;14:00:00;77;58;17;378;74;59;61;1014;39;27;0;0;85;60;1206;0
1129;07/20/2025;14:15:00;77;58;18;383;73;59;60;981;40;28;0;0;81;62;1181;0
1130;07/20/2025;14:30:00;78;59;17;377;73;59;60;967;40;28;0;0;82;68;1125;0
1131;07/20/2025;14:45:00;78;59;17;386;74;59;60;1022;40;28;0;0;78;59;1196;0
1132;07/20/2025;15:00:00;78;59;17;383;73;59;60;922;40;28;0;0;79;57;1189;0
1133;07/20/2025;15:15:00;78;59;17;387;74;59;60;1014;40;28;0;0;72;52;1235;0
1134;07/20/2025;15:30:00;79;59;17;378;73;59;60;926;40;28;0;0;76;51;1210;0
1135;07/20/2025;15:45:00;79;59;17;379;74;60;60;975;40;28;0;0;69;49;1201;0
1136;07/20/2025;16:00:00;79;59;18;388;74;60;60;992;40;28;0;0;87;63;1272;0
1137;07/20/2025;16:15:00;78;59;17;378;73;60;60;904;40;28;0;0;80;69;1135;0
1138;07/20/2025;16:30:00;79;59;17;386;74;60;60;971;40;28;0;0;76;53;1189;0
1139;07/20/2025;16:45:00;79;60;17;381;74;60;60;986;40;28;0;0;72;51;1201;0
1140;07/20/2025;17:00:00;80;60;17;384;74;60;60;966;40;28;0;0;79;61;1184;0
1141;07/20/2025;17:15:00;80;60;17;375;74;60;60;950;40;28;0;0;86;64;1144;0
1142;07/20/2025;17:30:00;80;60;17;388;74;61;60;894;40;28;0;0;75;53;1144;0
1143;07/20/2025;17:45:00;79;60;18;387;74;60;60;897;40;28;0;0;86;61;1133;0
1144;07/20/2025;18:00:00;80;60;17;382;74;60;60;950;40;28;0;0;79;56;1150;0
1145;07/20/2025;18:15:00;79;60;17;374;74;60;60;911;40;28;0;0;75;55;1131;0
1146;07/20/2025;18:30:00;80;60;17;379;74;61;61;903;40;28;0;0;68;53;1129;0
1147;07/20/2025;18:45:00;79;60;17;378;74;60;60;947;40;28;0;0;71;51;1225;0
1148;07/20/2025;19:00:00;79;60;17;374;74;60;60;982;40;28;0;0;75;58;1202;0
1149;07/20/2025;19:15:00;79;60;17;371;73;60;60;844;40;28;0;0;68;45;1114;0
1150;07/20/2025;19:30:00;79;60;17;376;74;60;60;924;40;28;0;0;67;51;1075;0
1151;07/20/2025;19:45:00;78;60;17;368;74;60;61;951;40;28;0;0;82;68;1194;0
1152;07/20/2025;20:00:00;78;59;17;370;74;60;60;966;40;28;0;0;85;64;1174;0
1153;07/20/2025;20:15:00;79;59;17;385;74;60;60;994;40;28;0;0;69;49;1304;0
1154;07/20/2025;20:30:00;79;59;17;388;73;59;60;951;40;28;0;0;76;57;1168;0
1155;07/20/2025;20:45:00;78;59;17;383;74;59;61;985;40;28;0;0;73;55;1273;0
1156;07/20/2025;21:00:00;78;59;17;381;74;59;60;1016;40;28;0;0;78;57;1234;0
1157;07/20/2025;21:15:00;78;59;18;389;74;59;60;996;39;27;0;0;80;59;1178;0
1158;07/20/2025;21:30:00;78;59;17;382;74;59;60;997;39;27;0;0;85;65;1230;0
1159;07/20/2025;21:45:00;78;59;17;382;74;59;59;970;39;27;0;0;80;59;1230;0
1160;07/20/2025;22:00:00;78;59;17;382;73;59;60;953;39;27;0;0;74;60;1113;0
1161;07/20/2025;22:15:00;79;59;18;401;74;59;59;983;39;27;0;0;72;55;1200;0
1162;07/20/2025;22:30:00;79;59;17;397;74;59;60;1007;39;27;0;0;74;53;1204;0
1163;07/20/2025;22:45:00;79;59;17;385;74;60;60;964;39;27;0;0;72;54;1197;0
1164;07/20/2025;23:00:00;78;58;17;391;73;59;60;950;39;27;0;0;69;53;1184;0
1165;07/20/2025;23:15:00;78;59;17;379;74;59;60;1010;39;27;0;0;73;57;1244;0
1166;07/20/2025;23:30:00;78;59;18;388;74;59;61;997;39;27;0;0;79;63;1211;0
1167;07/20/2025;23:45:00;78;59;18;384;74;59;61;1029;39;27;0;0;97;77;1262;0
1168;07/21/2025;00:00:00;78;59;17;393;74;60;60;966;39;27;0;0;75;55;1182;0
1169;07/21/2025;00:15:00;79;59;17;381;73;59;60;944;39;27;0;0;77;56;1223;0
1170;07/21/2025;00:30:00;79;59;17;400;74;60;60;976;38;27;0;0;68;51;1248;0
1171;07/21/2025;00:45:00;78;59;17;378;73;59;60;931;38;27;0;0;80;54;1172;0
1172;07/21/2025;01:00:00;79;59;17;394;74;59;61;991;38;26;0;0;76;59;1268;0
1173;07/21/2025;01:15:00;78;59;18;399;74;59;61;988;38;26;0;0;81;63;1235;0
1174;07/21/2025;01:30:00;78;59;17;386;74;59;61;991;38;26;0;0;78;61;1161;0
1175;07/21/2025;01:45:00;78;59;18;395;72;60;61;884;38;26;0;0;96;75;1184;0
1176;07/21/2025;02:00:00;77;59;18;403;73;59;61;966;38;26;0;0;104;79;1131;0
1177;07/21/2025;02:15:00;78;59;18;386;73;59;61;971;38;26;0;0;92;81;1188;0
