Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
4501;04/20/2025;08:15:00;73;65;27;258;73;66;54;453;74;61;60;922;218;196;1202;0
4502;04/20/2025;08:30:00;73;65;27;251;73;66;55;483;75;61;60;958;210;201;1306;0
4503;04/20/2025;08:45:00;73;65;27;247;74;65;55;487;75;61;59;936;213;217;1247;0
4504;04/20/2025;09:00:00;73;65;27;251;75;66;54;558;76;61;60;1050;214;205;1394;0
4505;04/20/2025;09:15:00;73;65;27;255;75;66;55;557;76;61;59;1049;233;224;1450;0
4506;04/20/2025;09:30:00;73;65;27;255;73;66;55;475;75;61;58;963;212;202;1326;0
4507;04/20/2025;09:45:00;74;65;26;259;74;66;55;513;75;61;61;975;201;196;1300;0
4508;04/20/2025;10:00:00;74;65;27;261;74;66;54;474;75;61;60;932;216;209;1277;0
4509;04/20/2025;10:15:00;74;65;27;260;74;66;54;494;75;61;59;936;195;204;1279;0
4510;04/20/2025;10:30:00;74;65;27;256;74;66;55;510;76;62;60;948;201;192;1309;0
4511;04/20/2025;10:45:00;74;65;26;251;74;66;54;467;76;61;59;949;203;202;1336;0
4512;04/20/2025;11:00:00;75;65;26;287;75;66;54;535;78;61;60;1158;217;207;1540;0
4513;04/20/2025;11:15:00;75;65;26;285;75;66;54;573;78;61;59;1151;226;233;1590;0
4514;04/20/2025;11:30:00;74;66;26;263;74;66;54;497;77;61;60;1068;192;187;1384;0
4515;04/20/2025;11:45:00;74;65;26;265;74;66;54;507;77;61;60;1068;203;193;1402;0
4516;04/20/2025;12:00:00;76;66;26;299;76;66;54;588;79;61;59;1229;224;217;1721;0
4517;04/20/2025;12:15:00;76;66;27;307;76;66;54;625;79;60;60;1249;228;232;1737;0
4518;04/20/2025;12:30:00;75;66;26;290;76;66;54;601;78;60;59;1158;225;220;1574;0
4519;04/20/2025;12:45:00;75;66;26;288;76;66;54;599;78;61;57;1137;228;215;1694;0
4520;04/20/2025;13:00:00;76;66;26;296;76;66;54;595;79;60;58;1192;214;214;1691;0
4521;04/20/2025;13:15:00;76;66;26;306;77;66;54;633;79;61;59;1211;229;219;1726;0
4522;04/20/2025;13:30:00;75;66;26;272;76;67;54;563;77;61;60;1113;204;200;1544;0
4523;04/20/2025;13:45:00;76;66;26;286;75;66;54;556;78;61;59;1126;201;194;1575;0
4524;04/20/2025;14:00:00;77;66;26;310;77;67;54;632;79;61;59;1233;226;225;1730;0
4525;04/20/2025;14:15:00;77;66;26;305;77;67;54;651;80;61;58;1226;224;225;1804;0
4526;04/20/2025;14:30:00;77;66;26;321;77;67;54;649;79;61;59;1242;216;218;1694;0
4527;04/20/2025;14:45:00;77;66;26;316;77;67;54;641;80;61;59;1237;239;211;1699;0
4528;04/20/2025;15:00:00;77;66;25;310;78;67;54;648;80;61;59;1252;239;211;1797;0
4529;04/20/2025;15:15:00;77;66;25;314;77;67;54;647;80;61;59;1257;210;219;1720;0
4530;04/20/2025;15:30:00;77;66;26;312;78;67;54;650;80;61;59;1251;218;208;1754;0
4531;04/20/2025;15:45:00;77;67;26;314;77;67;53;627;80;61;60;1277;209;203;1744;0
4532;04/20/2025;16:00:00;77;67;26;313;78;67;53;639;80;61;58;1237;207;201;1828;0
4533;04/20/2025;16:15:00;77;67;25;314;78;67;53;650;80;61;60;1279;217;215;1771;0
4534;04/20/2025;16:30:00;77;66;26;316;77;67;53;628;80;61;57;1213;219;213;1768;0
4535;04/20/2025;16:45:00;77;67;25;308;78;67;54;634;79;61;59;1213;206;203;1775;0
4536;04/20/2025;17:00:00;77;67;26;315;77;67;54;620;80;61;60;1248;209;207;1801;0
4537;04/20/2025;17:15:00;77;66;26;314;77;67;54;617;80;61;60;1265;197;194;1752;0
4538;04/20/2025;17:30:00;77;66;26;325;77;67;54;646;80;61;59;1238;218;211;1754;0
4539;04/20/2025;17:45:00;77;66;25;304;77;67;53;628;80;61;59;1251;212;204;1763;0
