Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
8001;05/26/2025;19:15:00;65;67;25;49;78;68;53;608;77;62;59;1033;136;132;1276;0
8002;05/26/2025;19:30:00;65;67;25;51;81;68;53;767;80;62;57;1191;171;161;1600;0
8003;05/26/2025;19:45:00;65;67;25;52;79;68;53;661;77;62;60;1050;152;141;1289;0
8004;05/26/2025;20:00:00;65;66;25;49;78;67;53;676;77;61;59;1031;169;160;1421;0
8005;05/26/2025;20:15:00;65;67;25;51;80;68;53;731;78;61;59;1139;171;172;1479;0
8006;05/26/2025;20:30:00;65;67;25;50;78;67;53;629;77;61;57;1010;140;133;1293;0
8007;05/26/2025;20:45:00;65;67;25;47;78;67;53;623;77;61;58;1014;128;123;1282;0
8008;05/26/2025;21:00:00;65;67;25;49;81;68;52;752;79;61;59;1202;158;146;1574;0
8009;05/26/2025;21:15:00;65;67;25;50;79;68;53;678;77;61;57;1059;151;140;1355;0
8010;05/26/2025;21:30:00;65;67;25;50;78;68;53;653;77;61;57;1048;128;129;1387;0
8011;05/26/2025;21:45:00;65;67;25;51;79;68;53;691;78;61;60;1188;135;131;1436;0
8012;05/26/2025;22:00:00;65;67;25;51;80;68;53;745;79;61;60;1200;153;150;1540;0
8013;05/26/2025;22:15:00;65;67;25;49;79;68;53;687;78;61;59;1104;144;140;1398;0
8014;05/26/2025;22:30:00;65;67;25;52;79;68;52;653;78;61;57;1049;132;125;1406;0
8015;05/26/2025;22:45:00;65;67;25;55;79;68;53;674;78;61;59;1097;139;129;1448;0
8016;05/26/2025;23:00:00;65;67;25;53;80;68;53;737;79;61;60;1210;150;143;1468;0
8017;05/26/2025;23:15:00;65;67;25;53;78;67;54;660;77;61;58;1053;143;138;1325;0
8018;05/26/2025;23:30:00;65;67;25;54;78;68;54;630;77;61;57;1027;125;120;1317;0
8019;05/26/2025;23:45:00;65;67;25;54;78;67;52;607;77;61;58;1033;130;124;1350;0
8020;05/27/2025;00:00:00;65;67;25;51;78;68;53;636;77;61;58;1061;130;128;1356;0
8021;05/27/2025;00:15:00;65;67;25;52;80;68;53;754;79;61;59;1214;158;153;1613;0
8022;05/27/2025;00:30:00;65;67;25;53;78;68;52;628;77;61;58;1028;132;125;1360;0
8023;05/27/2025;00:45:00;65;67;25;54;78;68;53;611;77;61;57;1006;121;113;1306;0
8024;05/27/2025;01:00:00;65;67;25;54;78;68;53;630;77;61;58;1043;120;120;1334;0
8025;05/27/2025;01:15:00;65;67;25;53;80;68;52;708;78;61;60;1148;150;142;1517;0
8026;05/27/2025;01:30:00;65;67;25;51;77;67;53;595;76;61;58;989;122;117;1282;0
8027;05/27/2025;01:45:00;65;67;25;51;77;67;53;574;76;61;57;957;117;112;1242;0
8028;05/27/2025;02:00:00;65;67;25;53;78;67;53;651;78;61;59;1147;130;119;1434;0
8029;05/27/2025;02:15:00;65;67;24;53;78;67;53;661;77;61;57;1056;138;132;1423;0
8030;05/27/2025;02:30:00;65;67;26;57;77;67;52;556;76;61;58;926;113;104;1203;0
8031;05/27/2025;02:45:00;64;66;25;52;76;67;53;535;75;61;57;918;119;110;1181;0
8032;05/27/2025;03:00:00;65;67;25;54;78;67;53;660;77;61;58;1082;128;124;1433;0
8033;05/27/2025;03:15:00;64;66;25;51;76;67;53;565;74;61;57;890;129;130;1215;0
8034;05/27/2025;03:30:00;65;66;25;52;75;67;53;487;74;61;59;882;96;91;1121;0
8035;05/27/2025;03:45:00;64;66;25;53;75;67;54;501;74;61;59;881;110;104;1098;0
8036;05/27/2025;04:00:00;64;66;26;55;77;67;53;627;76;61;58;1041;139;131;1312;0
8037;05/27/2025;04:15:00;65;66;25;52;78;67;54;679;77;61;58;1048;159;147;1338;0
8038;05/27/2025;04:30:00;64;66;26;53;76;67;53;546;75;61;59;921;125;113;1201;0
8039;05/27/2025;04:45:00;64;66;26;52;75;67;54;519;74;61;58;876;119;114;1115;0
8040;05/27/2025;05:00:00;64;66;26;50;77;67;54;672;76;60;57;1002;176;172;1314;0
8041;05/27/2025;05:15:00;64;65;26;51;75;66;54;535;74;61;59;875;136;129;1131;0
8042;05/27/2025;05:30:00;64;66;25;53;75;67;54;557;77;63;57;874;128;123;920;0
8043;05/27/2025;05:45:00;65;66;26;53;76;67;54;530;77;63;59;917;147;142;1092;0
8044;05/27/2025;06:00:00;65;67;25;53;76;67;54;525;77;63;59;894;139;138;1030;0
8045;05/27/2025;06:15:00;64;66;26;48;76;67;53;551;74;61;58;888;144;137;1172;0
8046;05/27/2025;06:30:00;64;66;25;50;75;67;53;524;75;61;58;882;124;116;1093;0
8047;05/27/2025;06:45:00;64;65;27;49;74;66;55;544;75;61;59;899;155;146;1090;0
8048;05/27/2025;07:00:00;64;66;26;52;76;66;54;572;75;61;60;953;140;136;1142;0
8049;05/27/2025;07:15:00;64;66;26;53;76;67;54;562;75;61;57;894;138;130;1130;0
7550;05/22/2025;02:30:00;73;64;28;309;64;64;55;20;74;61;61;923;113;108;1005;0
7551;05/22/2025;02:45:00;73;64;27;290;64;65;55;20;74;61;60;895;99;91;992;0
7552;05/22/2025;03:00:00;75;64;27;327;64;65;55;21;75;61;59;961;113;107;1101;0
7553;05/22/2025;03:15:00;73;64;28;295;64;65;55;21;74;61;60;898;103;97;1004;0
7554;05/22/2025;03:30:00;72;63;29;294;64;64;55;18;74;61;60;849;118;115;904;0
7555;05/22/2025;03:45:00;72;63;28;270;64;64;55;21;74;61;61;855;105;93;929;0
7556;05/22/2025;04:00:00;74;64;28;316;64;64;55;18;75;61;61;951;131;122;1072;0
7557;05/22/2025;04:15:00;73;64;27;286;64;64;56;21;74;61;60;878;105;101;943;0
7558;05/22/2025;04:30:00;73;64;28;297;64;64;55;22;74;61;60;877;110;106;952;0
7559;05/22/2025;04:45:00;73;64;28;301;64;64;55;19;74;61;61;909;110;105;967;0
7560;05/22/2025;05:00:00;74;63;28;351;64;64;56;20;75;61;62;1020;123;123;1036;0
7561;05/22/2025;05:15:00;75;64;28;355;64;64;55;21;76;61;62;1055;132;125;1105;0
7562;05/22/2025;05:30:00;74;64;28;335;64;65;56;21;77;63;61;994;139;129;1025;0
7563;05/22/2025;05:45:00;75;64;28;355;64;65;55;22;78;63;63;1052;140;135;1016;0
7564;05/22/2025;06:00:00;77;64;27;410;64;64;55;21;77;60;62;1205;151;140;1297;0
7565;05/22/2025;06:15:00;75;64;27;343;64;64;55;21;76;61;60;1014;140;133;1130;0
7566;05/22/2025;06:30:00;74;63;27;330;63;64;56;21;75;61;61;1024;140;132;1085;0
7567;05/22/2025;06:45:00;73;63;28;333;63;63;56;22;75;61;61;994;132;118;1079;0
7568;05/22/2025;07:00:00;76;63;28;398;64;64;55;23;77;60;61;1165;145;140;1250;0
7569;05/22/2025;07:15:00;73;63;28;321;63;64;56;22;75;61;61;961;125;111;1012;0
7570;05/22/2025;07:30:00;74;63;28;348;64;64;55;23;75;60;60;1007;125;121;1075;0
7571;05/22/2025;07:45:00;77;63;28;434;63;64;56;21;77;61;61;1159;151;148;1262;0
7572;05/22/2025;08:00:00;74;63;28;344;63;64;55;21;75;61;62;1026;138;129;1078;0
7573;05/22/2025;08:15:00;74;63;28;338;64;64;56;22;75;61;60;939;130;122;1084;0
7574;05/22/2025;08:30:00;73;63;28;305;63;63;55;21;74;61;61;922;107;106;941;0
7575;05/22/2025;08:45:00;63;63;28;15;64;64;56;17;78;60;62;1233;120;139;1219;0
7576;05/22/2025;09:00:00;59;61;28;49;61;61;56;18;78;60;63;1263;5;15;1174;0
7577;05/22/2025;09:15:00;59;60;28;52;61;61;56;20;78;60;62;1249;10;18;1156;0
7578;05/22/2025;09:30:00;59;60;28;49;61;61;56;16;78;60;63;1257;5;7;1192;0
7579;05/22/2025;09:45:00;59;60;28;50;60;61;56;62;78;60;63;1256;7;13;1208;0
7580;05/22/2025;10:00:00;60;62;28;55;70;62;56;483;75;61;61;962;102;98;1046;0
7581;05/22/2025;10:15:00;62;64;27;49;74;64;56;603;74;61;61;904;203;192;1038;0
7582;05/22/2025;10:30:00;61;63;28;50;73;64;56;626;74;61;62;916;223;215;1032;0
7583;05/22/2025;10:45:00;62;63;28;49;73;64;56;599;74;61;62;936;220;217;1035;0
7584;05/22/2025;11:00:00;74;60;28;330;61;61;56;35;74;61;60;905;64;46;888;0
7585;05/22/2025;11:15:00;75;62;29;454;62;62;56;1;77;60;64;1264;203;178;1285;0
7586;05/22/2025;11:30:00;72;61;28;353;61;61;56;3;75;60;60;1028;180;170;1084;0
7587;05/22/2025;11:45:00;74;61;28;425;61;62;56;18;78;60;63;1243;180;168;1291;0
7588;05/22/2025;12:00:00;74;61;28;399;61;61;56;23;78;60;63;1272;169;161;1258;0
7589;05/22/2025;12:15:00;75;62;28;402;62;63;56;22;78;60;63;1269;155;145;1324;0
7590;05/22/2025;12:30:00;73;62;28;343;62;63;56;22;75;60;60;999;164;144;1064;0
7591;05/22/2025;12:45:00;75;62;28;415;62;62;56;22;78;60;61;1250;164;158;1293;0
7592;05/22/2025;13:00:00;76;63;27;406;63;63;56;23;78;60;62;1252;153;148;1314;0
7593;05/22/2025;13:15:00;74;62;28;372;62;62;56;21;76;60;61;1067;158;149;1126;0
7594;05/22/2025;13:30:00;75;62;28;400;62;63;56;21;76;60;61;1120;158;147;1190;0
7595;05/22/2025;13:45:00;76;62;29;435;63;63;56;18;77;60;63;1221;168;162;1260;0
7596;05/22/2025;14:00:00;71;62;28;296;62;62;56;18;74;60;62;922;127;123;922;0
7597;05/22/2025;14:15:00;74;62;27;350;63;63;56;20;75;60;61;1021;136;129;1057;0
7598;05/22/2025;14:30:00;76;63;28;427;63;63;56;21;78;60;63;1279;169;162;1302;0
7599;05/22/2025;14:45:00;76;63;28;407;63;63;56;21;78;60;63;1278;156;146;1290;0
7600;05/22/2025;15:00:00;76;63;28;401;63;64;56;20;77;60;62;1200;158;151;1281;0
7601;05/22/2025;15:15:00;76;63;29;415;63;64;56;18;78;60;64;1296;150;143;1320;0
7602;05/22/2025;15:30:00;76;63;28;408;63;63;56;17;78;60;62;1269;161;151;1299;0
7603;05/22/2025;15:45:00;75;63;28;370;63;64;56;18;76;60;60;1034;144;133;1164;0
7604;05/22/2025;16:00:00;75;63;28;382;63;63;56;18;76;60;59;1032;147;138;1109;0
7605;05/22/2025;16:15:00;76;63;28;406;63;63;55;17;77;60;62;1151;157;147;1174;0
7606;05/22/2025;16:30:00;76;63;28;405;63;63;56;17;78;60;63;1295;168;151;1329;0
7607;05/22/2025;16:45:00;75;63;28;378;63;64;56;18;76;61;60;1076;147;134;1135;0
7608;05/22/2025;17:00:00;75;63;28;384;63;64;56;21;76;60;60;1097;150;140;1223;0
7609;05/22/2025;17:15:00;76;64;28;407;64;64;55;22;77;61;59;1101;144;137;1196;0
7610;05/22/2025;17:30:00;76;63;28;403;64;64;56;21;78;60;63;1298;150;141;1311;0
7611;05/22/2025;17:45:00;76;63;28;415;64;64;56;21;78;60;63;1268;146;173;1293;0
7612;05/22/2025;18:00:00;76;64;28;400;64;64;56;21;77;60;62;1153;144;139;1228;0
7613;05/22/2025;18:15:00;75;63;28;391;63;64;56;21;76;61;61;1060;148;145;1151;0
7614;05/22/2025;18:30:00;75;63;28;367;64;64;56;22;76;61;61;1064;140;130;1100;0
7615;05/22/2025;18:45:00;77;64;28;412;64;64;55;23;77;61;63;1198;146;139;1223;0
7616;05/22/2025;19:00:00;76;64;27;371;64;64;56;22;76;61;62;1100;137;130;1187;0
7617;05/22/2025;19:15:00;76;64;27;371;64;64;55;23;77;61;60;1088;141;131;1200;0
7618;05/22/2025;19:30:00;76;64;28;392;64;64;55;22;77;60;60;1124;136;125;1198;0
7619;05/22/2025;19:45:00;77;64;27;403;64;64;56;21;78;60;64;1237;149;140;1248;0
7620;05/22/2025;20:00:00;75;63;27;344;64;64;56;21;76;60;61;1050;137;129;1110;0
7621;05/22/2025;20:15:00;75;64;28;365;64;64;55;20;76;60;60;1036;131;127;1122;0
7622;05/22/2025;20:30:00;74;63;28;345;64;64;55;19;75;60;59;1011;128;117;1092;0
7623;05/22/2025;20:45:00;76;64;28;406;64;64;55;21;77;60;60;1146;142;133;1297;0
7624;05/22/2025;21:00:00;75;63;28;353;64;64;56;22;75;60;60;1035;120;116;1157;0
7625;05/22/2025;21:15:00;75;63;28;367;64;64;55;20;75;60;61;1046;128;115;1144;0
7626;05/22/2025;21:30:00;75;63;28;376;64;64;55;20;76;60;60;1087;128;117;1181;0
7627;05/22/2025;21:45:00;77;64;27;408;64;64;55;21;77;59;60;1206;133;126;1327;0
7628;05/22/2025;22:00:00;76;64;27;388;64;64;55;19;74;59;61;1031;132;122;1140;0
7629;05/22/2025;22:15:00;76;64;28;395;64;64;55;17;75;60;60;1031;130;121;1158;0
7630;05/22/2025;22:30:00;77;64;28;414;64;64;56;22;75;59;60;1069;130;123;1164;0
