Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
10001;06/16/2025;15:15:00;77;66;27;371;66;66;55;13;81;63;62;1252;113;104;1308;0
10002;06/16/2025;15:30:00;78;66;27;359;66;66;54;14;79;63;62;1155;110;104;1250;0
10003;06/16/2025;15:45:00;77;66;27;355;66;66;54;14;79;63;62;1072;110;106;1182;0
10004;06/16/2025;16:00:00;78;66;27;360;66;66;54;13;81;63;60;1235;101;96;1328;0
10005;06/16/2025;16:15:00;78;66;26;355;66;67;54;15;79;63;60;1062;101;93;1211;0
10006;06/16/2025;16:30:00;77;66;26;311;66;67;54;14;77;63;60;945;91;86;999;0
10007;06/16/2025;16:45:00;76;66;26;277;66;67;55;15;77;64;60;883;93;82;1005;0
10008;06/16/2025;17:00:00;76;66;26;293;66;67;53;14;77;64;63;953;92;81;1012;0
10009;06/16/2025;17:15:00;78;66;26;355;66;67;53;16;79;64;61;1080;103;100;1140;0
10010;06/16/2025;17:30:00;78;66;26;359;66;67;54;15;82;63;61;1299;103;93;1351;0
10011;06/16/2025;17:45:00;78;66;26;353;66;66;54;15;81;63;62;1256;100;97;1337;0
10012;06/16/2025;18:00:00;78;66;27;360;66;66;54;13;79;63;61;1063;105;99;1183;0
10013;06/16/2025;18:15:00;77;66;26;351;66;66;54;13;81;63;60;1262;98;94;1407;0
10014;06/16/2025;18:30:00;78;66;26;353;66;66;54;14;81;63;59;1225;93;88;1368;0
10015;06/16/2025;18:45:00;78;66;27;356;66;66;54;14;81;62;62;1283;93;89;1342;0
10016;06/16/2025;19:00:00;78;66;26;345;66;66;54;14;81;62;60;1256;90;87;1400;0
10017;06/16/2025;19:15:00;78;66;26;352;66;66;54;14;81;62;61;1260;92;87;1429;0
10018;06/16/2025;19:30:00;78;66;26;349;66;66;54;17;78;63;62;1078;91;84;1209;0
10019;06/16/2025;19:45:00;77;66;26;343;66;66;53;16;78;62;60;1033;89;83;1181;0
10020;06/16/2025;20:00:00;78;66;26;351;66;66;54;16;80;62;61;1235;86;83;1362;0
10021;06/16/2025;20:15:00;78;66;26;357;66;66;54;16;80;62;60;1214;88;84;1307;0
10022;06/16/2025;20:30:00;78;66;26;363;66;66;54;17;79;62;61;1191;89;84;1352;0
10023;06/16/2025;20:45:00;77;66;26;339;66;66;54;17;77;62;60;1017;82;78;1124;0
10024;06/16/2025;21:00:00;77;66;26;323;66;66;54;16;77;62;62;1047;80;75;1138;0
10025;06/16/2025;21:15:00;78;66;26;359;66;66;54;19;78;62;60;1096;87;85;1192;0
10026;06/16/2025;21:30:00;78;66;27;373;66;66;54;18;80;62;60;1246;92;87;1442;0
10027;06/16/2025;21:45:00;78;66;26;362;66;66;54;17;78;62;60;1141;90;85;1269;0
10028;06/16/2025;22:00:00;77;66;26;353;66;66;54;17;78;62;61;1097;91;86;1210;0
10029;06/16/2025;22:15:00;78;66;26;352;66;66;54;16;78;62;61;1109;95;90;1272;0
10030;06/16/2025;22:30:00;78;66;26;353;66;66;54;17;78;62;61;1136;91;86;1308;0
10031;06/16/2025;22:45:00;78;66;27;359;66;66;54;18;78;62;59;1081;89;88;1252;0
10032;06/16/2025;23:00:00;77;66;26;357;66;66;54;17;80;61;61;1293;89;82;1476;0
10033;06/16/2025;23:15:00;77;65;26;359;66;66;53;17;80;61;61;1271;88;82;1383;0
10034;06/16/2025;23:30:00;77;66;27;364;66;66;54;17;78;61;61;1157;92;84;1260;0
10035;06/16/2025;23:45:00;78;66;27;366;66;66;54;16;78;62;62;1137;91;88;1297;0
10036;06/17/2025;00:00:00;78;66;26;370;66;66;54;18;78;62;60;1104;92;86;1277;0
10037;06/17/2025;00:15:00;78;66;27;369;66;66;54;17;80;61;61;1302;91;83;1424;0
10038;06/17/2025;00:30:00;77;65;27;373;65;66;55;16;80;61;61;1311;97;86;1401;0
10039;06/17/2025;00:45:00;77;65;26;359;66;66;54;17;79;61;62;1282;86;78;1429;0
10040;06/17/2025;01:00:00;78;65;26;369;66;66;54;17;79;61;61;1289;88;82;1372;0
10041;06/17/2025;01:15:00;77;65;26;363;65;66;54;16;79;61;62;1310;86;85;1409;0
10042;06/17/2025;01:30:00;77;65;26;366;65;66;54;16;79;61;62;1296;90;82;1474;0
10043;06/17/2025;01:45:00;76;64;27;362;65;65;56;15;78;60;62;1209;121;118;1339;0
10044;06/17/2025;02:00:00;77;65;27;371;65;65;54;18;77;60;60;1139;93;87;1289;0
10045;06/17/2025;02:15:00;77;65;27;369;65;65;54;19;79;60;61;1286;88;84;1388;0
10046;06/17/2025;02:30:00;77;65;27;367;65;65;55;17;77;60;61;1133;98;105;1288;0
10047;06/17/2025;02:45:00;75;65;27;325;65;65;54;18;76;61;61;1027;89;84;1134;0
10048;06/17/2025;03:00:00;77;65;27;387;65;65;54;18;77;60;62;1204;100;95;1302;0
10049;06/17/2025;03:15:00;77;65;27;369;65;65;54;18;77;60;60;1146;91;88;1283;0
