Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
1501;03/20/2025;01:45:00;76;67;26;261;78;68;54;599;78;63;59;981;233;223;1367;0
1502;03/20/2025;02:00:00;76;67;26;264;77;68;54;578;77;63;60;976;227;217;1231;0
1503;03/20/2025;02:15:00;76;67;26;263;77;68;53;565;77;63;60;989;224;218;1386;0
1504;03/20/2025;02:30:00;77;67;26;276;78;68;54;611;78;63;58;1026;228;219;1350;0
1505;03/20/2025;02:45:00;76;67;26;271;79;68;53;657;78;63;59;1001;259;252;1415;0
1506;03/20/2025;03:00:00;76;67;26;260;77;68;54;574;78;63;60;1032;227;229;1379;0
1507;03/20/2025;03:15:00;76;67;26;265;78;68;53;634;78;63;60;1029;265;246;1403;0
1508;03/20/2025;03:30:00;75;67;26;260;76;67;55;549;76;63;60;902;241;237;1185;0
1509;03/20/2025;03:45:00;75;67;26;264;76;67;54;550;77;63;60;948;235;238;1238;0
1510;03/20/2025;04:00:00;77;67;26;298;79;67;54;691;79;62;60;1119;281;272;1535;0
1511;03/20/2025;04:15:00;75;66;26;265;75;67;54;516;76;63;60;892;232;269;1140;0
1512;03/20/2025;04:30:00;75;66;26;262;74;67;54;447;75;63;60;836;222;212;1121;0
1513;03/20/2025;04:45:00;75;66;26;253;74;67;55;421;75;63;60;801;205;200;1030;0
1514;03/20/2025;05:00:00;75;66;26;256;74;67;54;462;75;63;60;854;229;277;1107;0
1515;03/20/2025;05:15:00;74;66;26;254;74;67;55;478;74;63;60;772;253;226;1058;0
1516;03/20/2025;05:30:00;74;66;27;250;74;66;55;497;73;63;61;739;258;252;919;0
1517;03/20/2025;05:45:00;74;66;27;260;74;66;55;481;75;63;61;858;259;259;1062;0
1518;03/20/2025;06:00:00;74;66;27;262;76;66;55;633;76;62;59;972;303;292;1297;0
1519;03/20/2025;06:15:00;75;65;28;312;77;65;56;736;78;62;61;1128;382;387;1414;0
1520;03/20/2025;06:30:00;75;65;27;296;77;66;56;719;78;62;60;1094;355;350;1412;0
1521;03/20/2025;06:45:00;74;65;27;272;76;66;55;662;78;62;60;1038;330;316;1301;0
1522;03/20/2025;07:00:00;75;66;27;293;78;66;55;714;78;62;60;1066;336;325;1384;0
1523;03/20/2025;07:15:00;74;65;27;265;76;66;55;596;76;63;62;965;306;295;1135;0
1524;03/20/2025;07:30:00;74;65;27;283;76;66;56;671;78;63;60;1012;343;332;1280;0
1525;03/20/2025;07:45:00;76;65;27;307;78;66;56;750;79;62;61;1131;363;356;1449;0
1526;03/20/2025;08:00:00;75;66;27;285;77;66;56;691;78;63;60;1048;338;328;1382;0
1527;03/20/2025;08:15:00;76;66;26;314;78;67;55;748;80;63;61;1146;347;353;1417;0
1528;03/20/2025;08:30:00;76;66;27;299;78;67;55;710;80;64;60;1056;340;337;1397;0
1529;03/20/2025;08:45:00;77;66;27;316;79;67;55;752;80;64;61;1156;354;345;1509;0
1530;03/20/2025;09:00:00;77;67;27;321;80;67;55;764;81;64;61;1156;358;337;1479;0
1531;03/20/2025;09:15:00;77;67;26;308;80;68;55;754;81;64;61;1140;349;341;1592;0
1532;03/20/2025;09:30:00;78;67;26;305;80;68;54;731;81;65;60;1132;340;330;1513;0
1533;03/20/2025;09:45:00;79;68;26;329;80;68;54;753;82;65;61;1167;338;321;1575;0
1534;03/20/2025;10:00:00;79;68;26;320;81;69;54;742;82;65;59;1141;319;306;1554;0
1535;03/20/2025;10:15:00;80;68;25;323;81;69;54;745;82;65;61;1183;309;310;1521;0
1536;03/20/2025;10:30:00;79;69;26;314;81;69;53;743;82;66;61;1113;300;306;1493;0
1537;03/20/2025;10:45:00;79;69;26;314;81;69;53;734;82;66;61;1121;318;310;1501;0
1538;03/20/2025;11:00:00;80;69;25;309;81;69;53;736;82;65;61;1153;304;291;1524;0
1539;03/20/2025;11:15:00;80;69;25;327;81;69;54;739;83;66;61;1182;309;300;1518;0
1540;03/20/2025;11:30:00;80;69;25;333;81;69;54;734;83;65;60;1168;293;293;1566;0
1541;03/20/2025;11:45:00;81;69;25;323;82;70;53;723;83;65;60;1189;290;275;1654;0
1542;03/20/2025;12:00:00;81;69;25;328;82;70;53;729;83;66;61;1187;280;280;1609;0
1543;03/20/2025;12:15:00;81;70;25;330;82;70;52;720;83;66;60;1188;270;269;1642;0
1544;03/20/2025;13:00:00;64;66;27;55;67;67;54;0;67;65;0;0;21;18;-225;0
1545;03/20/2025;13:15:00;69;65;27;139;65;66;54;14;67;82;0;0;42;37;165;0
1546;03/20/2025;13:30:00;66;67;26;32;80;67;54;765;75;74;0;0;165;169;242;0
1547;03/20/2025;13:45:00;82;74;26;236;86;75;54;663;84;90;0;0;324;321;243;0
1548;03/20/2025;14:00:00;81;69;26;334;82;70;53;753;83;66;60;1196;282;271;1702;0
1549;03/20/2025;14:15:00;80;68;26;332;81;69;54;747;83;66;62;1185;314;302;1561;0
1550;03/20/2025;14:30:00;81;70;25;325;82;70;53;756;84;67;60;1157;272;268;1647;0
1551;03/20/2025;14:45:00;82;70;25;328;83;70;52;742;84;67;62;1214;269;264;1653;0
1552;03/20/2025;15:00:00;81;70;25;330;83;70;53;751;84;67;61;1203;275;276;1674;0
1553;03/20/2025;15:15:00;81;70;25;330;83;70;53;751;84;67;60;1180;269;264;1676;0
1554;03/20/2025;15:30:00;81;70;26;341;82;70;54;750;84;66;60;1193;291;283;1639;0
1555;03/20/2025;15:45:00;80;69;26;336;82;69;54;757;84;67;61;1187;309;308;1607;0
