Record;Date;UTC Time;Tc_RU;Tf_RU;Hz1_RU;Hz2_RU;Pc_RU;Pf_RU;Tc_HX1_RU;Tc_HX2_RU;Tc_HX1_CIN;Tf_HX1_CIN;Q_HX1_CIN;Hz_HX1_CIN;Tc_HX2_CIN;Tf_HX2_CIN;Q_HX2_CIN;Hz_HX2_CIN
2501;03/30/2025;12:15:00;79;61;49;49;4738;2526;79;81;78;71;21;24;81;71;22;24
2502;03/30/2025;12:30:00;79;61;50;49;4763;2541;78;80;78;72;21;22;81;73;23;22
2503;03/30/2025;12:45:00;83;62;49;49;4720;2555;83;85;83;75;27;12;84;74;28;12
2504;03/30/2025;13:00:00;83;62;49;47;4568;2461;83;85;83;75;27;11;86;76;30;11
2505;03/30/2025;13:15:00;84;62;48;49;4620;2479;83;85;83;75;27;11;86;75;28;11
2506;03/30/2025;13:30:00;83;62;48;49;4662;2478;83;85;83;76;27;11;86;75;29;11
2507;03/30/2025;13:45:00;84;61;49;49;4672;2510;83;85;83;75;27;11;85;74;28;11
2508;03/30/2025;14:00:00;84;63;48;48;4598;2533;82;85;83;75;28;11;85;76;29;11
2509;03/30/2025;14:15:00;83;62;49;48;4730;2563;83;85;83;75;28;11;85;75;28;11
2510;03/30/2025;14:30:00;83;62;48;48;4565;2434;83;85;83;76;27;11;85;76;28;11
2511;03/30/2025;14:45:00;83;62;48;48;4551;2465;83;85;83;76;27;11;86;76;28;11
2512;03/30/2025;15:00:00;83;62;48;48;4558;2475;83;86;83;76;27;11;85;76;28;11
2513;03/30/2025;15:15:00;83;63;47;48;4525;2479;83;85;83;76;28;11;85;76;28;11
2514;03/30/2025;15:30:00;84;63;48;47;4523;2484;83;85;83;76;27;11;85;76;29;11
2515;03/30/2025;15:45:00;84;64;46;46;4394;2494;83;86;84;78;27;11;86;77;28;11
2516;03/30/2025;16:00:00;85;64;46;46;4436;2512;84;86;83;77;27;11;86;78;28;11
2517;03/30/2025;16:15:00;85;65;45;45;4354;2497;84;86;84;78;27;11;86;78;28;11
2518;03/30/2025;16:30:00;84;64;46;46;4401;2509;83;86;84;77;27;11;86;77;28;11
2519;03/30/2025;16:45:00;84;64;45;46;4380;2510;84;86;84;78;28;11;86;78;28;11
2520;03/30/2025;17:00:00;84;64;46;46;4354;2508;83;85;84;77;28;11;85;77;29;11
2521;03/30/2025;17:15:00;83;64;46;47;4397;2519;82;84;82;76;28;11;84;76;28;11
2522;03/30/2025;17:30:00;84;65;46;46;4363;2517;83;85;83;77;28;11;85;77;28;11
2523;03/30/2025;17:45:00;85;64;46;46;4453;2524;84;86;84;78;27;11;86;78;28;11
2524;03/30/2025;18:00:00;84;64;46;45;4470;2522;83;86;83;78;27;11;86;78;28;11
2525;03/30/2025;18:15:00;84;63;47;47;4572;2525;84;85;83;76;28;11;86;77;28;11
2526;03/30/2025;18:30:00;84;63;47;48;4546;2533;83;85;83;76;27;11;85;76;28;11
2527;03/30/2025;18:45:00;83;63;47;47;4551;2521;83;85;84;76;28;11;85;76;28;11
2528;03/30/2025;19:00:00;84;64;46;46;4462;2528;84;86;83;77;27;11;86;77;28;11
2529;03/30/2025;19:15:00;85;64;46;46;4407;2518;84;86;83;78;27;11;86;77;28;11
2530;03/30/2025;19:30:00;84;64;46;46;4434;2525;84;86;83;78;27;11;85;77;28;11
2531;03/30/2025;19:45:00;84;64;47;47;4511;2540;84;86;83;77;28;11;86;77;28;11
2532;03/30/2025;20:00:00;85;64;47;47;4498;2515;84;87;84;78;27;11;86;78;28;11
2533;03/30/2025;20:15:00;85;64;46;46;4425;2516;84;87;85;78;27;11;86;78;28;11
2534;03/30/2025;20:30:00;84;65;46;46;4438;2519;84;87;84;78;28;11;86;78;29;11
2535;03/30/2025;20:45:00;84;65;46;46;4421;2532;84;86;84;78;28;11;86;78;28;11
2536;03/30/2025;21:00:00;84;64;46;46;4456;2520;83;86;83;77;28;11;86;78;29;11
2537;03/30/2025;21:15:00;84;64;46;46;4422;2532;84;87;84;78;27;11;86;78;29;11
2538;03/30/2025;21:30:00;84;65;46;46;4414;2520;85;86;84;78;27;11;86;78;28;11
2539;03/30/2025;21:45:00;84;64;46;46;4417;2529;84;87;83;78;27;11;86;77;28;11
2540;03/30/2025;22:00:00;84;65;46;46;4447;2512;84;86;84;78;27;11;85;78;29;11
2541;03/30/2025;22:15:00;83;64;46;46;4380;2516;83;85;82;78;27;11;85;77;28;11
2542;03/30/2025;22:30:00;84;65;45;45;4364;2495;84;86;83;78;27;11;85;78;27;11
2543;03/30/2025;22:45:00;84;65;46;45;4347;2502;84;87;83;78;28;11;86;78;28;11
2544;03/30/2025;23:00:00;84;65;46;45;4357;2498;84;87;84;78;27;11;86;77;29;11
2545;03/30/2025;23:15:00;84;64;46;45;4384;2481;83;86;84;78;27;11;86;78;28;11
2546;03/30/2025;23:30:00;84;64;46;47;4400;2486;83;86;83;77;28;11;85;77;29;11
2547;03/30/2025;23:45:00;83;64;46;45;4416;2473;83;85;83;77;27;11;84;78;28;11
2548;03/31/2025;00:00:00;83;64;47;47;4413;2459;83;85;83;78;28;11;85;78;28;11
2549;03/31/2025;00:15:00;84;64;47;47;4429;2445;83;85;83;77;28;11;85;77;28;11
2550;03/31/2025;00:30:00;83;64;47;46;4398;2465;82;85;82;77;27;11;83;76;28;11
2551;03/31/2025;00:45:00;82;64;46;46;4368;2435;82;84;81;77;27;11;84;77;28;11
2552;03/31/2025;01:00:00;83;64;46;46;4382;2453;82;85;82;77;27;11;84;77;28;11
2553;03/31/2025;01:15:00;84;64;46;47;4377;2432;83;86;83;77;27;11;85;78;29;11
2554;03/31/2025;01:30:00;83;64;47;47;4397;2439;84;85;83;77;28;11;85;77;28;11
2555;03/31/2025;01:45:00;82;64;46;46;4348;2412;81;84;81;77;27;11;83;76;29;11
2556;03/31/2025;02:00:00;81;64;47;47;4383;2404;82;83;81;76;27;11;83;76;29;11
2557;03/31/2025;02:15:00;84;64;47;47;4333;2391;83;85;82;78;27;11;85;77;28;11
2558;03/31/2025;02:30:00;83;64;46;47;4307;2394;82;86;82;77;27;11;84;78;29;11
2559;03/31/2025;02:45:00;81;63;47;47;4382;2400;80;82;80;75;27;11;82;76;28;11
2560;03/31/2025;03:00:00;81;63;47;47;4397;2369;80;82;80;75;27;11;82;75;28;11
2561;03/31/2025;03:15:00;81;63;47;47;4369;2353;81;84;80;75;27;11;83;75;29;11
2562;03/31/2025;03:30:00;80;63;48;47;4384;2332;79;82;79;75;28;11;81;74;28;11
2563;03/31/2025;03:45:00;79;62;49;49;4456;2325;79;81;78;74;28;13;81;74;28;13
